-2.0
-2.0
-2.0
2.0
-6.0
6.0
2.0
2.0
-2.0
-8.0
2.0
-2.0
-6.0
6.0
-10.0
-2.0
-2.0
-2.0
2.0
-2.0
2.0
-6.0
2.0
-6.0
-2.0
2.0
0.0
2.0
-6.0
2.0
-2.0
-2.0
0.0
2.0
2.0
2.0
6.0
-2.0
-2.0
2.0
-2.0
-2.0
-2.0
-2.0
2.0
2.0
-10.0
2.0
2.0
-2.0
2.0
6.0
-2.0
2.0
2.0
2.0
-2.0
-2.0
-2.0
2.0
6.0
2.0
2.0
-6.0
-2.0
2.0
-2.0
-2.0
-6.0
-112.00699718792711
-2.0
-6.0
-2.0
-2.0
-2.0
-2.0
-6.0
2.0
2.0
6.0
2.0
2.0
2.0
2.0
2.0
2.0
-2.0
-2.0
-6.0
-12.0
-2.0
-2.0
-6.0
-6.0
-2.0
2.0
2.0
-2.0
6.0
-6.0
2.0
-2.0
-2.0
2.0
-2.0
2.0
2.0
2.0
-2.0
6.0
2.0
-2.0
-6.0
6.0
-10.0
-2.0
-2.0
-2.0
2.0
-2.0
-2.0
-6.0
2.0
-6.0
-2.0
2.0
0.0
2.0
-6.0
2.0
-2.0
-2.0
0.0
2.0
2.0
2.0
6.0
-2.0
-2.0
2.0
-2.0
-2.0
-2.0
-2.0
2.0
2.0
-10.0
2.0
2.0
-2.0
2.0
6.0
-2.0
2.0
2.0
2.0
-2.0
-2.0
-2.0
2.0
6.0
2.0
2.0
-6.0
-2.0
2.0
2.0
2.0
-10.0
2.0
-2.0
-6.0
12.0
-2.0
-2.0
-2.0
-6.0
2.0
2.0
6.0
2.0
2.0
2.0
2.0
2.0
2.0
-2.0
-2.0
-6.0
2.0
-2.0
-2.0
-6.0
-6.0
-6.0
2.0
2.0
-2.0
6.0
-6.0
-2.0
-2.0
-2.0
2.0
-2.0
-2.0
2.0
2.0
-2.0
6.0
2.0
-2.0
-2.0
6.0
-10.0
-2.0
-2.0
-2.0
2.0
-2.0
-2.0
-6.0
2.0
-6.0
-2.0
2.0
6.0
2.0
-6.0
2.0
-2.0
-2.0
0.0
2.0
2.0
2.0
6.0
-2.0
-2.0
2.0
-6.0
-2.0
-2.0
-2.0
2.0
2.0
-10.0
-2.0
2.0
-2.0
2.0
6.0
-2.0
2.0
2.0
2.0
-2.0
-2.0
2.0
2.0
6.0
2.0
2.0
-6.0
-2.0
2.0
2.0
-2.0
-10.0
2.0
-2.0
-6.0
-2.0
-2.0
-2.0
-2.0
-6.0
2.0
2.0
6.0
2.0
2.0
2.0
2.0
2.0
2.0
-2.0
-2.0
-6.0
2.0
-2.0
-2.0
-6.0
-6.0
-6.0
-2.0
2.0
-2.0
6.0
-6.0
2.0
-2.0
-2.0
2.0
-2.0
-2.0
2.0
6.0
-2.0
6.0
6.0
2.0
-6.0
6.0
-10.0
-2.0
-2.0
-2.0
2.0
-2.0
-2.0
-6.0
2.0
-6.0
2.0
2.0
0.0
2.0
-6.0
6.0
-2.0
-6.0
0.0
2.0
2.0
2.0
6.0
-6.0
